InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
555731,22847,BREAD BIN DINER STYLE IVORY,4,2011-06-07 07:49:00,14.95,16655.0,United Kingdom
555731,22849,BREAD BIN DINER STYLE MINT,4,2011-06-07 07:49:00,14.95,16655.0,United Kingdom
555731,22624,IVORY KITCHEN SCALES,4,2011-06-07 07:49:00,8.5,16655.0,United Kingdom
555731,22625,RED KITCHEN SCALES,2,2011-06-07 07:49:00,8.5,16655.0,United Kingdom
555731,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-06-07 07:49:00,1.65,16655.0,United Kingdom
555731,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-06-07 07:49:00,1.25,16655.0,United Kingdom
555731,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-06-07 07:49:00,0.95,16655.0,United Kingdom
555731,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-06-07 07:49:00,1.25,16655.0,United Kingdom
555731,22519,CHILDS GARDEN BRUSH PINK,10,2011-06-07 07:49:00,2.1,16655.0,United Kingdom
555731,22692,DOORMAT WELCOME TO OUR HOME,2,2011-06-07 07:49:00,7.95,16655.0,United Kingdom
555731,48187,DOORMAT NEW ENGLAND,2,2011-06-07 07:49:00,7.95,16655.0,United Kingdom
555731,48194,DOORMAT HEARTS,2,2011-06-07 07:49:00,7.95,16655.0,United Kingdom
555731,22961,JAM MAKING SET PRINTED,12,2011-06-07 07:49:00,1.45,16655.0,United Kingdom
555731,22325,MOBILE VINTAGE HEARTS ,3,2011-06-07 07:49:00,4.95,16655.0,United Kingdom
555731,22318,FIVE HEART HANGING DECORATION,6,2011-06-07 07:49:00,2.95,16655.0,United Kingdom
555731,20702,PINK PADDED MOBILE,6,2011-06-07 07:49:00,4.25,16655.0,United Kingdom
555731,21114,LAVENDER SCENTED FABRIC HEART,10,2011-06-07 07:49:00,1.25,16655.0,United Kingdom
555731,22595,GINGHAM HEART DECORATION,12,2011-06-07 07:49:00,0.85,16655.0,United Kingdom
555731,21204,DAISIES  HONEYCOMB GARLAND ,12,2011-06-07 07:49:00,1.65,16655.0,United Kingdom
555732,22429,ENAMEL MEASURING JUG CREAM,4,2011-06-07 08:19:00,4.25,14542.0,United Kingdom
555732,22425,ENAMEL COLANDER CREAM,3,2011-06-07 08:19:00,4.95,14542.0,United Kingdom
555732,22427,ENAMEL FLOWER JUG CREAM,6,2011-06-07 08:19:00,5.95,14542.0,United Kingdom
555732,22927,GREEN GIANT GARDEN THERMOMETER,4,2011-06-07 08:19:00,5.95,14542.0,United Kingdom
555732,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-06-07 08:19:00,5.95,14542.0,United Kingdom
555733,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,2011-06-07 08:21:00,1.06,16839.0,United Kingdom
555733,85099B,JUMBO BAG RED RETROSPOT,100,2011-06-07 08:21:00,1.79,16839.0,United Kingdom
555733,23100,SILVER BELLS TABLE DECORATION,12,2011-06-07 08:21:00,1.25,16839.0,United Kingdom
555733,23227,FILIGREE HEART BUTTERFLY WHITE ,24,2011-06-07 08:21:00,1.25,16839.0,United Kingdom
555733,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2011-06-07 08:21:00,1.06,16839.0,United Kingdom
555734,84971S,SMALL HEART FLOWERS HOOK ,24,2011-06-07 08:21:00,0.85,17696.0,United Kingdom
555734,82583,HOT BATHS METAL SIGN,24,2011-06-07 08:21:00,2.1,17696.0,United Kingdom
555734,21179,NO JUNK MAIL METAL SIGN,12,2011-06-07 08:21:00,1.25,17696.0,United Kingdom
