InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
548211,22333,RETROSPOT PARTY BAG + STICKER SET,96,2011-03-30 09:06:00,1.45,14646.0,Netherlands
548211,22331,WOODLAND PARTY BAG + STICKER SET,96,2011-03-30 09:06:00,1.45,14646.0,Netherlands
548211,22334,DINOSAUR PARTY BAG + STICKER SET,96,2011-03-30 09:06:00,1.45,14646.0,Netherlands
548211,22332,SKULLS PARTY BAG + STICKER SET,96,2011-03-30 09:06:00,1.45,14646.0,Netherlands
548211,22329,ROUND CONTAINER SET OF 5 RETROSPOT,96,2011-03-30 09:06:00,1.45,14646.0,Netherlands
548211,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,32,2011-03-30 09:06:00,2.1,14646.0,Netherlands
548211,21716,BOYS VINTAGE TIN SEASIDE BUCKET,32,2011-03-30 09:06:00,2.1,14646.0,Netherlands
548211,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,2011-03-30 09:06:00,1.25,14646.0,Netherlands
548211,22472,TV DINNER TRAY DOLLY GIRL,16,2011-03-30 09:06:00,4.25,14646.0,Netherlands
548211,21208,PASTEL COLOUR HONEYCOMB FAN,48,2011-03-30 09:06:00,1.45,14646.0,Netherlands
548211,21209,MULTICOLOUR HONEYCOMB FAN,48,2011-03-30 09:06:00,1.45,14646.0,Netherlands
548211,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,144,2011-03-30 09:06:00,1.25,14646.0,Netherlands
548211,20677,PINK POLKADOT BOWL,72,2011-03-30 09:06:00,1.06,14646.0,Netherlands
548211,21390,FILIGRIS HEART WITH BUTTERFLY,144,2011-03-30 09:06:00,1.25,14646.0,Netherlands
548211,22505,MEMO BOARD COTTAGE DESIGN,48,2011-03-30 09:06:00,4.25,14646.0,Netherlands
548211,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,96,2011-03-30 09:06:00,0.72,14646.0,Netherlands
548212,48173C,DOORMAT BLACK FLOCK ,2,2011-03-30 09:12:00,7.95,12456.0,Switzerland
548212,20685,DOORMAT RED RETROSPOT,2,2011-03-30 09:12:00,7.95,12456.0,Switzerland
548212,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-03-30 09:12:00,1.25,12456.0,Switzerland
548212,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-03-30 09:12:00,1.25,12456.0,Switzerland
548212,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-03-30 09:12:00,1.25,12456.0,Switzerland
548212,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-03-30 09:12:00,0.55,12456.0,Switzerland
548212,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-03-30 09:12:00,1.45,12456.0,Switzerland
548212,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-03-30 09:12:00,1.45,12456.0,Switzerland
548212,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,12,2011-03-30 09:12:00,1.45,12456.0,Switzerland
548212,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,6,2011-03-30 09:12:00,4.15,12456.0,Switzerland
548212,84997D,CHILDRENS CUTLERY POLKADOT PINK,6,2011-03-30 09:12:00,4.15,12456.0,Switzerland
548212,84997B,CHILDRENS CUTLERY RETROSPOT RED ,6,2011-03-30 09:12:00,4.15,12456.0,Switzerland
548212,22423,REGENCY CAKESTAND 3 TIER,4,2011-03-30 09:12:00,12.75,12456.0,Switzerland
548212,22961,JAM MAKING SET PRINTED,12,2011-03-30 09:12:00,1.45,12456.0,Switzerland
548212,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,2011-03-30 09:12:00,2.95,12456.0,Switzerland
548212,22418,10 COLOUR SPACEBOY PEN,24,2011-03-30 09:12:00,0.85,12456.0,Switzerland
548212,22492,MINI PAINT SET VINTAGE ,36,2011-03-30 09:12:00,0.65,12456.0,Switzerland
548212,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-03-30 09:12:00,0.42,12456.0,Switzerland
548212,22551,PLASTERS IN TIN SPACEBOY,12,2011-03-30 09:12:00,1.65,12456.0,Switzerland
548212,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-03-30 09:12:00,1.65,12456.0,Switzerland
548212,22613,PACK OF 20 SPACEBOY NAPKINS,12,2011-03-30 09:12:00,0.85,12456.0,Switzerland
548212,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2011-03-30 09:12:00,0.42,12456.0,Switzerland
548212,22045,SPACEBOY GIFT WRAP,25,2011-03-30 09:12:00,0.42,12456.0,Switzerland
