InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
573416,20711,JUMBO BAG TOYS ,10,2011-10-31 08:29:00,2.08,14688.0,United Kingdom
573416,22138,BAKING SET 9 PIECE RETROSPOT ,24,2011-10-31 08:29:00,4.25,14688.0,United Kingdom
573416,23348,CHILDRENS TOY COOKING UTENSIL SET,24,2011-10-31 08:29:00,2.08,14688.0,United Kingdom
573416,22467,GUMBALL COAT RACK,12,2011-10-31 08:29:00,2.55,14688.0,United Kingdom
573416,22381,TOY TIDY PINK POLKADOT,20,2011-10-31 08:29:00,2.1,14688.0,United Kingdom
573417,16016,LARGE CHINESE STYLE SCISSOR,10,2011-10-31 08:56:00,0.85,12581.0,Germany
573417,16169E,WRAP 50'S  CHRISTMAS,25,2011-10-31 08:56:00,0.42,12581.0,Germany
573417,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-10-31 08:56:00,0.79,12581.0,Germany
573417,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-10-31 08:56:00,1.25,12581.0,Germany
573417,23266,SET OF 3 WOODEN STOCKING DECORATION,12,2011-10-31 08:56:00,1.25,12581.0,Germany
573417,23265,SET OF 3 WOODEN TREE DECORATIONS,12,2011-10-31 08:56:00,1.25,12581.0,Germany
573417,23414,ZINC BOX SIGN HOME,1,2011-10-31 08:56:00,9.95,12581.0,Germany
573417,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2011-10-31 08:56:00,0.83,12581.0,Germany
573417,23037,CANDLE HOLDER SILVER MADELINE,12,2011-10-31 08:56:00,1.65,12581.0,Germany
573417,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-10-31 08:56:00,2.95,12581.0,Germany
573417,84836,ZINC METAL HEART DECORATION,12,2011-10-31 08:56:00,1.25,12581.0,Germany
573417,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-10-31 08:56:00,0.85,12581.0,Germany
573417,20846,ZINC HEART LATTICE T-LIGHT HOLDER,12,2011-10-31 08:56:00,1.25,12581.0,Germany
573417,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-10-31 08:56:00,0.85,12581.0,Germany
573417,POST,POSTAGE,1,2011-10-31 08:56:00,18.0,12581.0,Germany
573418,23411, TRELLIS COAT RACK,6,2011-10-31 09:35:00,4.95,15360.0,United Kingdom
573418,23176,ABC TREASURE BOOK BOX ,8,2011-10-31 09:35:00,2.25,15360.0,United Kingdom
